"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"328789" 2.2422126467436 -0.0787443946308188 7.30664057622496e-08 2.33631981436727e-05 "ENSMUSG00000062252"
"18973" 3.22944053860662 -0.935613213246601 9.19796566150072e-08 2.90687800830149e-05 "ENSMUSG00000007080"
"319776" -1.36744559381066 2.29437347160904 9.87902518119474e-08 3.06866932845523e-05 "ENSMUSG00000048108"
"212190" -3.26961713687927 -0.775493264378882 9.93571878671253e-08 3.06866932845523e-05 "ENSMUSG00000043621"
"68144" 2.77707481517097 -0.682758337498811 1.01354449468371e-07 3.09518267651781e-05 NA
"83395" 7.77101111665045 -1.68982182470422 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000038560"
"216166" -7.70534897624543 -1.57934603090709 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000035486"
"380977" -7.70534897624543 -1.57934603090709 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000097915"
"57276" -7.70534897624543 -1.57934603090709 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000001943"
"12442" -7.70534897624543 -1.57934603090709 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000032218"
"69352" -7.65496975604675 -1.62246762484768 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000040536"
"14804" -7.65496975604675 -1.62246762484768 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000071424"
"414069" -7.65496975604675 -1.62246762484768 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000078786"
"140919" -7.65496975604675 -1.62246762484768 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000030500"
"64011" -7.65496975604675 -1.62246762484768 1.26331209287897e-07 3.46823832044015e-05 "ENSMUSG00000053310"
"353130" -2.0044778595696 0.408746370910264 1.4594953958899e-07 3.96676253648915e-05 "ENSMUSG00000049620"
"242022" -1.40675180990878 1.95078032230369 1.4933565604045e-07 4.01860771834e-05 "ENSMUSG00000037016"
"545192" -3.24055277497101 -0.799721977990663 1.5501136489353e-07 4.13044498670711e-05 "ENSMUSG00000047507"
"68169" -2.4554024916006 -0.242129753794363 1.90522227299975e-07 5.02738215124856e-05 "ENSMUSG00000049001"
"243277" -2.29433982417651 -0.125832863872617 2.00478151720434e-07 5.23922662077854e-05 "ENSMUSG00000044017"
"72293" -1.85803883706127 0.536451877899046 2.09610986794605e-07 5.42573048580054e-05 "ENSMUSG00000021567"
"208890" -1.22467840495996 3.07187716922697 2.18135336878624e-07 5.56792854686875e-05 "ENSMUSG00000040569"
"12007" 7.70989771353629 -1.74411491083746 2.27396176718213e-07 5.56792854686875e-05 "ENSMUSG00000037053"
"100503785" -7.6027674273834 -1.66696465198928 2.27396176718213e-07 5.56792854686875e-05 NA
"15109" -7.6027674273834 -1.66696465198928 2.27396176718213e-07 5.56792854686875e-05 "ENSMUSG00000020017"
"68662" -7.6027674273834 -1.66696465198928 2.27396176718213e-07 5.56792854686875e-05 "ENSMUSG00000064057"
"214922" -7.6027674273834 -1.66696465198928 2.27396176718213e-07 5.56792854686875e-05 "ENSMUSG00000072572"
"20278" -1.53845127088082 1.34577604516204 2.38758839832436e-07 5.7939522391123e-05 "ENSMUSG00000000216"
"75677" -1.3900125992572 1.90574490161996 2.63919920054556e-07 6.3478579709405e-05 "ENSMUSG00000038064"
"225266" -2.74132718135114 -0.484268255055353 2.80933681026496e-07 6.69780396194662e-05 "ENSMUSG00000042514"
"327956" -1.06485851513486 7.18784588685798 3.13153278387772e-07 7.40103735069675e-05 "ENSMUSG00000020830"
"170442" -1.38940683436157 1.80150544669132 3.42054572588413e-07 8.01439761067282e-05 "ENSMUSG00000041660"
"15366" 7.64608055627804 -1.80044589779539 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000020330"
"100504211" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 NA
"65256" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000021200"
"238690" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000055480"
"226245" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000035818"
"11444" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000027950"
"244694" -7.5486050717612 -1.71292811887635 4.10780190200644e-07 9.076906332897e-05 "ENSMUSG00000053914"
"239096" -2.23635489192784 -0.0637076564402894 5.30841951883849e-07 0.00011635285008267 "ENSMUSG00000059674"
"629059" -2.8083606946342 -0.631707130148113 6.96931190559973e-07 0.000151535142625836 "ENSMUSG00000035184"
"100504651" -7.49232974265285 -1.76045835148786 7.44747824510112e-07 0.000159381898601262 NA
"56788" -7.49232974265285 -1.76045835148786 7.44747824510112e-07 0.000159381898601262 "ENSMUSG00000007279"
"23985" -1.02816196741366 6.75547139239054 8.24767928299323e-07 0.000175127871275369 "ENSMUSG00000020651"
"320452" -1.54792739539078 1.09132926249731 8.7247118521193e-07 0.000183820886378876 "ENSMUSG00000051048"
"14813" -3.79839356249955 -1.20039956682627 8.97212106666799e-07 0.000187579444977669 "ENSMUSG00000020734"
"20377" -1.03628112273999 5.48487604301405 9.76913412916564e-07 0.000202683432440147 "ENSMUSG00000031548"
"66607" 3.44917393118108 -1.41364745403723 1.2765827421414e-06 0.000262850320823191 "ENSMUSG00000024678"
"435653" 1.8228278423375 0.191228623450683 1.31971521707211e-06 0.000268853251714969 "ENSMUSG00000070524"
"100503685" 7.50929708900042 -1.91987275576367 1.35519686099381e-06 0.000268853251714969 NA
"100502869" -7.43376986184714 -1.8096663092348 1.35519686099381e-06 0.000268853251714969 NA
"654812" -7.43376986184714 -1.8096663092348 1.35519686099381e-06 0.000268853251714969 "ENSMUSG00000028989"
"12217" -7.43376986184714 -1.8096663092348 1.35519686099381e-06 0.000268853251714969 "ENSMUSG00000032589"
"12142" -1.91087034689836 0.125622259844502 1.62688621678162e-06 0.000320414061492085 "ENSMUSG00000038151"
"12805" -1.02083557813712 4.99315891530919 1.77363118111958e-06 0.000346802315623374 "ENSMUSG00000055022"
"20450" 1.89649928261603 0.07504437055077 2.01508006661477e-06 0.000391199008075163 "ENSMUSG00000025789"
"244071" -1.71121008236085 0.479891583981052 2.04768353153687e-06 0.000394709153926528 "ENSMUSG00000025754"
"78771" 1.96378772399525 -0.0689519329097863 2.11257844760846e-06 0.000404350490334862 "ENSMUSG00000021596"
"75568" -4.51623570178649 -1.41466321371888 2.14759636183032e-06 0.000408178472155149 "ENSMUSG00000039676"
"246049" 1.67452342268478 0.372811131535573 2.31495313127994e-06 0.000434192882043982 "ENSMUSG00000020264"
"93726" -2.72611737115372 -0.698431469481799 2.31641958484041e-06 0.000434192882043982 "ENSMUSG00000047222"
"20745" 1.61996277494765 0.61196547964482 2.34931589376515e-06 0.000437342853949609 "ENSMUSG00000056222"
"381284" -7.37273206465422 -1.86067513857688 2.47519426677382e-06 0.000448488699844304 "ENSMUSG00000084989"
"192190" -7.37273206465422 -1.86067513857688 2.47519426677382e-06 0.000448488699844304 "ENSMUSG00000038725"
"386454" -7.37273206465422 -1.86067513857688 2.47519426677382e-06 0.000448488699844304 "ENSMUSG00000036492"
"12661" -7.37273206465422 -1.86067513857688 2.47519426677382e-06 0.000448488699844304 "ENSMUSG00000030077"
"338368" 1.54897313150164 0.730980976111314 2.60420193401979e-06 0.000468739101753139 "ENSMUSG00000049687"
"12447" -2.05449804504888 -0.105454594880387 2.88668330581174e-06 0.000515913175887919 "ENSMUSG00000002068"
"72500" -1.52928766932449 0.872671915268805 2.90425386919502e-06 0.000515913175887919 "ENSMUSG00000089762"
"94111" -2.98419453259907 -1.01034185878441 3.55230872120078e-06 0.000626936355412441 "ENSMUSG00000053863"
"12560" -1.781417512078 0.302369081124357 3.71665788212493e-06 0.000647532337040215 "ENSMUSG00000061048"
"58869" -1.59819560648159 0.639734821191066 3.8670272955366e-06 0.000669439075575728 "ENSMUSG00000027674"
"432628" -1.67062131559318 0.449724312903508 4.24616559714494e-06 0.000725827262671713 "ENSMUSG00000037336"
"19734" -1.6568339371326 0.439523108570179 4.24616559714494e-06 0.000725827262671713 "ENSMUSG00000026475"
"18190" -7.30899734775364 -1.91362202062326 4.53785615575199e-06 0.000761323410229527 "ENSMUSG00000033768"
"433700" -7.30899734775364 -1.91362202062326 4.53785615575199e-06 0.000761323410229527 "ENSMUSG00000066196"
"22116" -7.30899734775364 -1.91362202062326 4.53785615575199e-06 0.000761323410229527 "ENSMUSG00000059891"
"594844" -1.61950891297352 0.562954850379034 4.65818043271413e-06 0.0007767158649125 "ENSMUSG00000044550"
"24131" 3.70828813703013 -1.69987264151553 4.81199651377896e-06 0.000797471056390234 "ENSMUSG00000021798"
"338346" -4.42354405308623 -1.49239464730316 6.10364980529237e-06 0.000999343964205069 "ENSMUSG00000053164"
"78547" -4.42354405308623 -1.49239464730316 6.10364980529237e-06 0.000999343964205069 "ENSMUSG00000044997"
"269152" -1.31261073453416 1.40430920822837 6.20715454384742e-06 0.00101016709113974 "ENSMUSG00000026494"
"14169" -2.54607019822572 -0.84227467628325 6.24408813096423e-06 0.00101016709113974 "ENSMUSG00000025551"
"13869" -3.63399156066111 -1.33674227206432 6.44259455546873e-06 0.00103611406759222 "ENSMUSG00000062209"
"100503002" -2.20929784458386 -0.436522609096303 6.58385798210285e-06 0.00105260397703278 NA
"263803" -1.29395409484485 1.50064337812078 6.95031095844721e-06 0.00110469299145986 "ENSMUSG00000026785"
"67503" -2.37295652764125 -0.6036108067017 7.29297474439417e-06 0.00115241721266215 "ENSMUSG00000103746"
"20379" 1.86774922099267 -0.141525141175202 7.34744481897441e-06 0.00115431331060639 "ENSMUSG00000021319"
"320046" -2.70468468343645 -0.950883620599941 7.45831630624339e-06 0.00116499757981258 "ENSMUSG00000052125"
"320064" -1.54039150114943 0.641536669083079 7.56587435859616e-06 0.00117504513824163 NA
"11941" -1.01478411186651 3.5791273600238 7.63235251252216e-06 0.00117863470987409 "ENSMUSG00000030302"
"216454" 7.27622856695471 -2.1189444112975 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000074639"
"622124" 7.27622856695471 -2.1189444112975 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000104401"
"246177" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000020437"
"667631" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 NA
"100504549" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 NA
"219144" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000043157"
"415115" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000039873"
"58203" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000027514"
"76072" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000063851"
"208628" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000029414"
"100041450" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 NA
"18752" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000078816"
"78052" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 "ENSMUSG00000013091"
"73619" -7.24231632611652 -1.96866038202969 8.35118065638394e-06 0.00119461441610452 NA
"55983" -1.27300863831187 1.48595559505953 9.19513305538213e-06 0.00130845299116351 "ENSMUSG00000035357"
"11808" -1.04661135610587 2.93615561250445 9.47525443272608e-06 0.00134129135534928 "ENSMUSG00000032080"
"21940" -4.37486488673264 -1.53294824680181 1.03095102231321e-05 0.00145182475831351 "ENSMUSG00000030336"
"68162" -1.4391222446229 0.843735692309026 1.15615198214339e-05 0.00161297942256093 NA
"77974" 1.50565606760611 0.564899234219043 1.15997707773771e-05 0.00161297942256093 "ENSMUSG00000021123"
"227580" -1.23789233402799 1.54339096192976 1.1649276135175e-05 0.00161297942256093 "ENSMUSG00000049630"
"234857" -1.45957202074787 0.707631970945282 1.16912670166122e-05 0.00161297942256093 "ENSMUSG00000010154"
"232785" -1.20783598850768 1.67360581477285 1.20401876419831e-05 0.00165272858546191 "ENSMUSG00000072653"
"330941" 1.2954652645757 1.21054570790835 1.23217729194951e-05 0.00168288173959275 "ENSMUSG00000078307"
"71724" 2.18726551868292 -0.720598976139656 1.3476182468173e-05 0.00183134581651237 "ENSMUSG00000064294"
"238988" -2.31761005523745 -0.646932373390156 1.54071502824503e-05 0.00197797126299365 "ENSMUSG00000040640"
"330277" 2.13344251644788 -0.643576665137751 1.54071502824503e-05 0.00197797126299365 "ENSMUSG00000039742"
"108760" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000021130"
"18095" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000022061"
"210573" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000096847"
"100504187" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 NA
"64406" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000075304"
"384214" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000033805"
"109163" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000085355"
"11814" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000032081"
"74100" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000032503"
"30878" -7.17240333969508 -2.02596255834043 1.54284523990822e-05 0.00197797126299365 "ENSMUSG00000037010"
"72804" -3.11729380222067 -1.26271311618778 1.57930266670923e-05 0.002015205031854 NA
"100503922" -3.54418583559274 -1.41026346367211 1.73427011490597e-05 0.00218220960430691 NA
"667373" -3.54418583559274 -1.41026346367211 1.73427011490597e-05 0.00218220960430691 "ENSMUSG00000079339"
"18682" -3.54418583559274 -1.41026346367211 1.73427011490597e-05 0.00218220960430691 "ENSMUSG00000025537"
"20717" -4.32448566653396 -1.57471727667851 1.74330360965476e-05 0.00218346768694962 "ENSMUSG00000079012"
"18793" -1.51885236684277 0.536411175709766 1.80921102778701e-05 0.00225562140019372 "ENSMUSG00000046223"
"100126229" 1.79127740921282 -0.198369207561018 1.86143689960078e-05 0.00231013668923514 "ENSMUSG00000085105"
"53814" -2.79724739357347 -1.16019957244821 2.14196687761747e-05 0.00264620535303478 "ENSMUSG00000028141"
"320798" -1.97308174872666 -0.374832191294498 2.19364218823457e-05 0.00269778285221843 NA
"75019" 1.61426159122351 0.141295201120059 2.22576058580629e-05 0.00272495256583915 "ENSMUSG00000021872"
"23886" -1.36717109358727 0.862275282020242 2.43971469906405e-05 0.00297349801820008 "ENSMUSG00000038508"
"319336" -3.07440385982891 -1.29714416301199 2.5283017466949e-05 0.00306125096665381 NA
"13417" -1.91141769275662 -0.214659689274091 2.53424139040108e-05 0.00306125096665381 "ENSMUSG00000033826"
"232370" -1.1081075358115 1.98165659901271 2.59635469243511e-05 0.0031224037250307 "ENSMUSG00000008153"
"17175" -2.59813712390905 -1.0351789071112 2.71364391344059e-05 0.00317441444209872 "ENSMUSG00000028979"
"100038371" 7.18934729834033 -2.19162281148576 2.86151638512891e-05 0.00317441444209872 NA
"118452" 7.18934729834033 -2.19162281148576 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000022296"
"27412" 7.18934729834033 -2.19162281148576 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000070526"
"18054" 7.18934729834033 -2.19162281148576 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000032484"
"78185" 7.18934729834033 -2.19162281148576 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000039545"
"76184" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000044749"
"27386" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000021010"
"100504637" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000100199"
"67849" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000024791"
"227717" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000043102"
"100504361" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 NA
"12561" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000000305"
"215090" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000042763"
"329973" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 NA
"78263" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 NA
"69665" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000006143"
"434341" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000074151"
"26927" -7.09892905801296 -2.0857230255213 2.86151638512891e-05 0.00317441444209872 "ENSMUSG00000050397"
"170758" -1.54151789399419 0.355133956459259 2.91535876468813e-05 0.00322099739290482 "ENSMUSG00000018012"
"12291" -4.21812098224842 -1.66221080095568 2.95077103294129e-05 0.00323383088323835 "ENSMUSG00000020866"
"665610" -4.21812098224842 -1.66221080095568 2.95077103294129e-05 0.00323383088323835 NA
"71818" -2.41220438776758 -0.947132859696983 3.27026730203508e-05 0.00356958212859484 "ENSMUSG00000113434"
"103098" -1.10706522733667 1.86609355452104 3.34301120148265e-05 0.00363337260902389 "ENSMUSG00000019894"
"195727" -2.75676464522136 -1.19220749965517 3.3554454721108e-05 0.00363337260902389 "ENSMUSG00000059493"
