"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G08460" 367.102888291963 3.19910844588506 0.149038324861976 21.4650053860155 3.30711871202015e-102 2.14427741195542e-100
"AT1G08547" 14.3594547756043 -2.29064737899198 0.576009959408011 -3.97674960576406 6.98636612447659e-05 0.000264538717303481
"AT1G08570" 2339.88333049363 2.31791180587345 0.0993942162816573 23.3203891794377 2.75381058340644e-120 2.10061433602751e-118
"AT1G08810" 87.3931715026192 -1.53421770621626 0.225528380365518 -6.80277002712353 1.02626407830933e-11 9.23051473126446e-11
"AT1G08865" 11.3368875806324 -4.61786143619175 1.11135920429271 -4.15514751518224 3.25077740926668e-05 0.000131083570490733
"AT1G08920" 244.883417224397 1.55603231196647 0.14180519201593 10.9730277844246 5.15177982593302e-28 1.03340296872332e-26
"AT1G08973" 187.77505608322 2.86684145759209 0.218197617536529 13.1387385891697 1.97491456859e-39 5.30292224903369e-38
"AT1G09023" 25.7834805788207 -1.78198045125368 0.422709867681991 -4.21561119693162 2.49102611714719e-05 0.000102682630427281
"AT1G09070" 594.231630948463 1.96071113652025 0.116437330384271 16.8391969315119 1.25933964655901e-63 5.24804206207816e-62
"AT1G09140" 6251.56107715983 4.61211671352599 0.112478670806551 41.0043671431559 0 0
"AT1G09160" 413.603998129145 1.66873829275104 0.121382919443943 13.7477192046093 5.25605246033969e-43 1.51860650705358e-41
"AT1G09165" 16.0222783164748 4.36299023712854 0.744341395683195 5.86154453108706 4.58581455972858e-09 3.20934228473703e-08
"AT1G09210" 2268.84273482078 1.82533227234129 0.102209683808299 17.8587018796068 2.47324660166386e-71 1.11956306639999e-69
"AT1G09390" 37.5790481051117 -1.88028944378736 0.349509631167681 -5.37979293304588 7.45715614848465e-08 4.48548451005032e-07
"AT1G09475" 14.133551006827 -2.81472109623126 0.657283554005381 -4.28235436453385 1.84926165277017e-05 7.80229150915184e-05
"AT1G09543" 54.5280970168482 1.63888561335206 0.273598214945539 5.99011807762811 2.09688741255145e-09 1.51659721160422e-08
"AT1G09570" 505.727709627614 1.92827794882179 0.119634154268944 16.1181224593013 1.90303718386659e-58 7.33434523047884e-57
"AT1G09617" 12.5693004886178 2.49546780164618 0.584809446983965 4.26714687068761 1.97988819852049e-05 8.31206157615389e-05
"AT1G09715" 23.2289314320641 4.93130686758684 0.671293278598312 7.34597980465946 2.04257217206138e-13 2.10906339733458e-12
"AT1G09850" 270.343921028446 1.95539038004334 0.137400326919018 14.2313371728426 5.85513867558787e-46 1.78282502905158e-44
"AT1G10020" 245.955212200751 2.33884991545926 0.148504648433492 15.7493380855799 6.94039519505817e-56 2.54577391139862e-54
"AT1G10050" 312.085748161851 4.46596126212784 0.189651286335262 23.5482782554556 1.3073962825112e-122 1.03303050351109e-120
"AT1G10060" 59.8416895522884 -1.6151121949541 0.295705574942006 -5.46189294967084 4.7108413659918e-08 2.90166241724754e-07
"AT1G10170" 243.678671888178 1.93394397821909 0.161411650029466 11.9814398642604 4.44535038977049e-33 1.0348231187169e-31
"AT1G10220" 18.0069626184992 2.72863449933393 0.509483970779795 5.35568272178925 8.52339611669437e-08 5.08658005935375e-07
"AT1G10225" 18.1167375076004 5.21770202180368 0.815745066919609 6.39624097453216 1.59248617427015e-10 1.2930518494212e-09
"AT1G10230" 375.276567427805 3.50227989820151 0.142697215402038 24.5434354716322 5.08256456114354e-133 4.46394963149041e-131
"AT1G10585" 17.6278872194291 -3.15680391261183 0.618575258424786 -5.10334655260978 3.33699104787988e-07 1.83314148144809e-06
"AT1G10640" 78.1728739290535 -2.53286468291496 0.270179641165042 -9.37474293767285 6.93445397205766e-21 1.08188278707722e-19
"AT1G10780" 16.3393405836107 -3.50454879739006 0.703959648679954 -4.97833761347215 6.41327173397953e-07 3.3766557290561e-06
"AT1G10920" 37.7388766054368 -1.69635638767616 0.34404918184127 -4.93056364383041 8.19926979502242e-07 4.27109883344209e-06
"AT1G10930" 45.698144386185 -1.57237235354707 0.302137473294466 -5.20416198759504 1.94873969601192e-07 1.10323488953731e-06
"AT1G10960" 4143.87112930476 2.75839685897887 0.0850219587206027 32.4433464070554 6.72316412212124e-231 1.08184053337345e-228
"AT1G10970" 127.485148544536 4.29850170550325 0.257675542012621 16.6818382215442 1.77666651036381e-62 7.29359650297395e-61
"AT1G11000" 106.289377985789 2.13565087277329 0.206385212805569 10.3478870590658 4.27823277277726e-25 7.82036828158166e-24
"AT1G11100" 93.9693278951456 3.70543823881873 0.262101841509631 14.1373987205755 2.23390372200024e-45 6.72765130484908e-44
"AT1G11220" 14.4089123381274 -2.2885665779015 0.583049287610598 -3.92516829457129 8.66691232872215e-05 0.00032268549617747
"AT1G11265" 30.2391424453444 6.9529828499229 1.0616485320869 6.54923229277707 5.78336133912041e-11 4.89985398619944e-10
"AT1G11270" 176.940959218555 3.87134785832065 0.209768252765082 18.45535636251 4.72239972075604e-76 2.23401935287697e-74
"AT1G11320" 38.8960925443491 1.56108230653147 0.322742218046596 4.83693244713988 1.3185821537337e-06 6.6746598344568e-06
"AT1G11330" 36.1029256666579 -1.72267503123647 0.344096192542886 -5.00637632316075 5.54642706081934e-07 2.95055464661589e-06
"AT1G11380" 129.755212059354 1.57557065701257 0.192518172006279 8.18401006301461 2.7455113741747e-16 3.4040943894084e-15
"AT1G11440" 40.6026573879334 -3.02665092907048 0.399316048111134 -7.57958750565448 3.46655329847432e-14 3.77197272778216e-13
"AT1G11660" 1762.30493596827 4.64873856531701 0.1226195751676 37.9118795588956 0 0
"AT1G11670" 76.7674224801478 -2.50795481071208 0.278771793850921 -8.99644392306512 2.33147052013043e-19 3.39704346439361e-18
"AT1G11700" 87.7838530634976 -1.94265042930519 0.245010042673374 -7.92886041775422 2.21165958451037e-15 2.59202740779006e-14
"AT1G11850" 68.415708510756 -1.79910689256786 0.263458413163063 -6.82880789786863 8.56231373606925e-12 7.78376108501636e-11
"AT1G12020" 32.0346194107533 -1.54383561620429 0.351079449170083 -4.39739671420178 1.09556990431839e-05 4.81784132070594e-05
"AT1G12060" 194.261474582795 3.57186905086209 0.193193779388966 18.4885303354964 2.55421209895598e-76 1.21352598537682e-74
"AT1G12064" 17.0021693652385 6.99882038942378 1.24036887896283 5.64253143409729 1.67567930058348e-08 1.08712037025788e-07
"AT1G12650" 717.811806756224 2.59004693977746 0.137522652002218 18.8336023343681 4.0056275850978e-79 1.96231244696624e-77
"AT1G12710" 142.679869583302 2.55270849023099 0.189260880179619 13.4877767017058 1.84583193135783e-41 5.17701843852207e-40
"AT1G12740" 223.911656771197 2.56045408064164 0.162081979608572 15.7972779381468 3.24843488748929e-56 1.20558496792427e-54
"AT1G12750" 92.2331883783268 -1.52681719382921 0.22679866388909 -6.73203786851171 1.67303082311193e-11 1.48060877139713e-10
"AT1G13080" 1197.4219118269 2.92836787110553 0.103469640681805 28.301711031461 3.29232667125173e-176 3.9232076469051e-174
"AT1G13195" 119.242121976955 2.36345389284658 0.200087912012105 11.8120773467994 3.38103008095142e-32 7.67608734650609e-31
"AT1G13300" 115.078098640544 -2.33150604376876 0.22685664519452 -10.2774421343029 8.90598064600386e-25 1.61192400115891e-23
"AT1G13340" 79.6823949815493 1.91666846923364 0.231767822574126 8.26977812513483 1.34208540611333e-16 1.68871419964432e-15
"AT1G13360" 1036.21467965381 2.00748503227227 0.108607373867046 18.4838741679711 2.78450208875335e-76 1.32009351713048e-74
"AT1G13420" 56.0213837071377 -3.1216754684431 0.35364803853158 -8.8270685210215 1.07454974240899e-18 1.50881841219147e-17
"AT1G13600" 26.0603447771972 3.31041280035129 0.452086000130876 7.32252889802591 2.43340890933182e-13 2.49857938547834e-12
"AT1G13609" 391.736893698813 -2.51256772221328 0.145771540485878 -17.2363392321884 1.41732560296046e-66 6.09063214761469e-65
"AT1G13610" 16.377457153019 2.32823478558083 0.513536816136578 4.53372516326391 5.79524260337806e-06 2.65611106953842e-05
"AT1G13640" 297.516330564273 2.28882285239375 0.142970244190728 16.0090854243794 1.10420985452665e-57 4.22609483386112e-56
"AT1G13650" 362.185493575447 -3.1094647659873 0.158833028163739 -19.5769406523044 2.43195171694749e-85 1.29498491787699e-83
"AT1G13690" 801.392061648843 3.54934637381855 0.11768266808565 30.1603152915883 7.8561344070509e-200 1.08923574215998e-197
"AT1G14040" 23.8010753614969 -1.71675271764693 0.415718631603714 -4.12960254156575 3.63390901642925e-05 0.00014544212829917
"AT1G14200" 1407.00984741837 5.02993854225749 0.122048420883673 41.212647454502 0 0
"AT1G14205" 345.310933595152 5.18721611011265 0.204910477664892 25.3145479392995 2.20914239220768e-141 2.13598877351835e-139
"AT1G14210" 285.531059720381 2.1695063714131 0.140002893165197 15.4961538462864 3.6828904563798e-54 1.30950516307891e-52
"AT1G14360" 1172.63325009369 4.81343800472521 0.127350109372684 37.7968894446639 0 0
"AT1G14580" 40.7433050713123 -1.67127646092827 0.319035435533419 -5.23852925031334 1.6186132512964e-07 9.24891890223666e-07
"AT1G14600" 23.5946793431442 -2.11581145677421 0.451633476588903 -4.68479766547536 2.80236628170255e-06 1.34827945613559e-05
"AT1G14780" 35.7020878396222 1.83491006262722 0.325074026178232 5.6445914310643 1.65573972389874e-08 1.07576723293097e-07
"AT1G14840" 133.451988482305 -1.76388879848619 0.211608670654733 -8.33561683946403 7.70952029408333e-17 9.88118458622483e-16
"AT1G14910" 180.492810067296 1.92232842515009 0.165245943966748 11.6331353073145 2.7963441297269e-31 6.20175114082791e-30
"AT1G14980" 4677.54541240989 3.51969342815795 0.0957988525986576 36.7404549499507 1.65149048315513e-295 4.18472502312125e-293
"AT1G15000" 34.1613198671562 -2.43713434987564 0.393896327338529 -6.1872482192023 6.12235223616315e-10 4.68148647402763e-09
"AT1G15002" 37.4886408226505 -2.21132232786665 0.362667513144713 -6.09738189310681 1.07819725373732e-09 8.05724015547094e-09
"AT1G15080" 16.3788975669191 -2.23231261996977 0.54326841997712 -4.10904175152273 3.97304249241257e-05 0.000157798286180541
"AT1G15085" 21.1162647371444 -2.29868815595924 0.49039022522718 -4.68746732236424 2.76606850424263e-06 1.33226961276008e-05
"AT1G15260" 82.708576141604 -2.79838182186774 0.277807644296638 -10.0730915052852 7.26576330464248e-24 1.26719740546553e-22
"AT1G15410" 430.187673412609 2.88269859077964 0.134532599505104 21.4275097737205 7.40354338533751e-102 4.75834151398733e-100
"AT1G15415" 58.1461265943695 2.25647981055406 0.312112360549858 7.22970345223995 4.84049842141731e-13 4.88369737758099e-12
"AT1G15550" 129.49115809324 4.01263026188248 0.238786021602069 16.8042929605379 2.2700315055364e-63 9.40654972547932e-62
"AT1G15860" 333.039536300543 1.54748812734765 0.128122520958887 12.0781898121113 1.37718240251295e-33 3.25750923427017e-32
"AT1G15970" 183.275168440332 1.90593453722485 0.156975249273628 12.1416245302631 6.35515997400047e-34 1.52447771084701e-32
"AT1G16030" 22571.878005003 8.48806273477226 0.513251236878086 16.537832010697 1.95948450845878e-61 7.92602495210529e-60
"AT1G16040" 776.209141689312 4.49337180965085 0.132479790609991 33.9174132821432 3.68914332059674e-252 6.8342155044164e-250
"AT1G16060" 59.0637363948552 -1.72421279678416 0.269151502860644 -6.40610503177048 1.4928414306893e-10 1.21572550201498e-09
"AT1G16090" 24.4119957392673 -2.35262620583342 0.455842839842662 -5.1610467472637 2.45572842579561e-07 1.37228220904092e-06
"AT1G16310" 23.6784432844473 -1.71246322077191 0.438345237291233 -3.90665410523023 9.35829674973222e-05 0.000345856918437295
"AT1G16400" 48.4146209146423 -3.09093216047015 0.370296882052649 -8.34717306647665 6.99162312135172e-17 8.98719135336436e-16
"AT1G16410" 274.674731361638 -2.07510187598045 0.151137946827751 -13.7298535512422 6.72693496345597e-43 1.93850040875016e-41
"AT1G16515" 16.4974564220713 -2.69102417591628 0.582565419448904 -4.61926521224335 3.85101368700203e-06 1.81245936656618e-05
"AT1G16630" 23.7523127951805 -3.27878618176014 0.548471888745479 -5.97803870907534 2.25840078018559e-09 1.62967087395062e-08
"AT1G17285" 20.6066056296524 1.91265683925067 0.42393223124172 4.51170422604669 6.43088227013928e-06 2.9248772363363e-05
"AT1G17460" 51.9642142754599 2.33196590715322 0.293031874940998 7.95806226753577 1.74754409799395e-15 2.06344990038975e-14
"AT1G17480" 20.9544843299906 -2.91476119354945 0.541161480747694 -5.38612095879825 7.19945215138036e-08 4.33639132997759e-07
"AT1G17600" 25.639611281685 2.06507345169411 0.395416165507343 5.22253168138559 1.764933490927e-07 1.00304095920303e-06
"AT1G17830" 23.5277185274653 -2.02046463921552 0.432305041202378 -4.67370131422932 2.95819459525323e-06 1.41829925733705e-05
"AT1G17860" 759.338857554664 2.61154131484963 0.331457876541795 7.87895385711352 3.30133372039836e-15 3.83445215311811e-14
"AT1G17870" 7490.87788836658 7.26708463653107 0.118247168326852 61.456732870286 0 0
"AT1G18140" 18.5984075665697 -2.19372210073571 0.520515260836641 -4.21452023752324 2.50309708168376e-05 0.000103141635823773
"AT1G18260" 444.389902750533 2.03890498054527 0.120285061239493 16.9506084923191 1.90472208376959e-64 8.01328212532453e-63
"AT1G18265" 12.642441966196 -2.8378334474644 0.687514532523374 -4.12767049017676 3.66456718696262e-05 0.000146456460544944
"AT1G18330" 543.334307475537 4.80475796793757 0.15748868083927 30.5085923784022 2.00447723728901e-204 2.8508839158733e-202
"AT1G18370" 42.0293202886967 -2.51874153764305 0.373657793297072 -6.74077078767244 1.57548582910718e-11 1.39652533585315e-10
"AT1G18400" 67.4515485811981 1.53857147273106 0.243984784383053 6.30601402715148 2.86313098612807e-10 2.26390683605428e-09
"AT1G18415" 86.5085156464611 1.98268497473847 0.228672649974199 8.6704071298521 4.30578020084708e-18 5.86745290512651e-17
"AT1G18420" 83.054511101808 2.12462878655519 0.239674718685399 8.86463452719857 7.67554239399847e-19 1.08815004550287e-17
"AT1G18590" 100.393072761391 -4.23079871146641 0.352543833709838 -12.0007735405424 3.5199115733994e-33 8.2461690367258e-32
"AT1G18710" 64.7009609483218 -1.78763959541584 0.280852930481245 -6.36503807296117 1.95241299816119e-10 1.57290477563827e-09
"AT1G18740" 176.876553473891 2.25407968744031 0.166411443054172 13.5452204852676 8.45596198868051e-42 2.38683331677928e-40
"AT1G19020" 236.776212888311 3.87517572424569 0.181965145558499 21.2962527101096 1.2297417307037e-100 7.79013116475952e-99
"AT1G19230" 88.0142683225146 2.43421893062258 0.244971596859777 9.93673944990422 2.88103074772888e-23 4.89686374970572e-22
"AT1G19330" 49.587444842542 -1.80082877557091 0.299433215966932 -6.01412495188838 1.80860970182041e-09 1.31847886496796e-08
"AT1G19400" 967.533619818499 2.38590888117837 0.117436982878796 20.3165035637948 9.18927389303387e-92 5.2892308869956e-90
"AT1G19490" 135.388958249533 2.22632942848403 0.197989110698704 11.2447064418205 2.45913410208863e-29 5.13367531065757e-28
"AT1G19530" 270.781325153287 3.48133585912138 0.172691176938743 20.1593151476192 2.22946411348035e-90 1.26345851880911e-88
"AT1G19610" 15.7738557992493 2.5239548978707 0.534063899601861 4.72594178290703 2.29051269646539e-06 1.11787364165551e-05
"AT1G20190" 77.7579440582235 -3.83381776433944 0.352671411475288 -10.8707925836741 1.58815143702288e-27 3.13155621012249e-26
"AT1G20220" 666.901494500595 1.95352873305124 0.123600478477773 15.8051874645659 2.86536690782123e-56 1.06881579497325e-54
"AT1G20350" 53.630527811796 2.65152827230489 0.296615017768988 8.93929205691796 3.91671431484225e-19 5.63602918216041e-18
"AT1G20440" 10007.2962032178 3.38972343214949 0.11024352891788 30.7475954863026 1.31671770451271e-207 1.90967380236728e-205
"AT1G20450" 2695.35353860248 2.872097704425 0.113359017176806 25.3362968024449 1.2724562890975e-141 1.2412079156263e-139
"AT1G20490" 28.8349834743663 -2.15046745905053 0.411155316588503 -5.23030439419755 1.69231155450453e-07 9.65002799251227e-07
"AT1G20510" 28.6794364200985 -1.80065693075306 0.38781337187138 -4.64310171169202 3.43217280286616e-06 1.62539741007915e-05
"AT1G20640" 985.330737431721 4.79766515104233 0.153388784508447 31.2778093027924 9.35020053942611e-215 1.38339040866878e-212
"AT1G20650" 285.010002706094 1.66842089204633 0.134485406085009 12.4059624060005 2.42580398581485e-35 5.98844892130889e-34
"AT1G20690" 24.0194775517024 -2.76430033522185 0.498697639749067 -5.54303873708483 2.97267065352377e-08 1.8691535812017e-07
"AT1G20691" 24.0194775517024 -2.76430033522185 0.498697639749067 -5.54303873708483 2.97267065352377e-08 1.8691535812017e-07
"AT1G20693" 487.155254137485 -2.59406703173868 0.136979994195221 -18.9375612619874 5.59283485744483e-80 2.76444045812492e-78
"AT1G21010" 74.1684996905699 2.45060913044798 0.244948634971685 10.00458373949 1.45502303781085e-23 2.49618543724048e-22
"AT1G21100" 123.825903525745 -1.76240777345747 0.197565507902892 -8.92062482042026 4.63664830054591e-19 6.65461665270407e-18
