"genes" "logFC" "logCPM" "PValue" "FDR"
"AT2G43060" -1.00817774431932 5.37211240267639 2.78747296529134e-06 0.000178295548831851
"AT4G31110" -1.07990487288426 3.8950267778333 2.8354649951183e-06 0.000181061983785263
"AT4G06477" 1.88916292842429 0.757851739430778 2.8859089128888e-06 0.000183975488727165
"AT5G66300" -1.13018903592975 3.32493276098303 2.95425125866311e-06 0.000188018397605516
"AT3G47780" -1.47314759868856 1.62740948125365 3.05595247115417e-06 0.000194167389456728
"AT1G71930" -1.78657547864243 0.798383514436268 3.06610118204678e-06 0.000194488604215346
"AT4G21326" -1.05032045141543 4.24720706302091 3.27986345100283e-06 0.000207016307008255
"AT5G64510" 1.04283579421921 4.37401879908708 3.29833127946982e-06 0.00020783841293372
"AT2G34600" -1.37865693988748 1.89277222805656 3.33364486586734e-06 0.000209717566471187
"AT5G53030" -1.33443516230624 2.05379620176085 3.41990356054619e-06 0.000214790193031278
"AT1G77150" 1.29233910464816 2.24637750784965 3.43929051914392e-06 0.000215345249590008
"AT1G67860" -1.31537780882244 2.15564961170827 3.44001996150173e-06 0.000215345249590008
"AT1G09045" -2.34592786444487 0.0893512396917613 3.44626442043586e-06 0.000215383065726291
"AT4G15340" -2.50843602221219 -0.0807187707732522 3.45694893558554e-06 0.000215697797474297
"AT2G46650" -1.15047728320035 3.08507304626373 3.48240094420865e-06 0.000216931423255386
"AT5G18930" -1.20453076684317 2.71078513388912 3.59343585248321e-06 0.000223483618017791
"AT1G51800" 3.71096925941922 -0.783834713407834 3.61809037349768e-06 0.000224651055288427
"AT3G02670" -1.01872239716402 4.74028609453578 3.66440848439152e-06 0.000227157633741842
"AT4G13235" -1.22772306714226 2.54972567702225 3.7441704677872e-06 0.000231725921366162
"AT1G62975" -3.0721958612622 -0.531157047790891 3.8531215035095e-06 0.000236551925615778
"AT3G20450" -3.0721958612622 -0.531157047790891 3.8531215035095e-06 0.000236551925615778
"AT4G30110" -3.0721958612622 -0.531157047790891 3.8531215035095e-06 0.000236551925615778
"AT5G56720" -3.0721958612622 -0.531157047790891 3.8531215035095e-06 0.000236551925615778
"AT3G18610" 1.56767348138484 1.2954379093059 3.8670272955366e-06 0.000237024565501381
"AT4G31140" -1.08180819596713 3.68397200719683 3.91355635627474e-06 0.00023949208817421
"AT5G27690" -1.28658259966267 2.27606435851412 3.92796465010393e-06 0.000239762828203553
"AT1G26870" 3.2953610496621 -0.627935247366853 3.93053816727136e-06 0.000239762828203553
"AT4G22810" 1.30619475943903 2.16330740704777 3.96667058107296e-06 0.000241580993315553
"AT4G36220" 2.18814917154819 0.173488503871973 4.03453264525822e-06 0.000244932692514834
"AT1G67710" -1.76749749952204 0.784156922053347 4.05810245754031e-06 0.000245972540386721
"AT3G61410" -1.23507511682797 2.42829111461179 4.336630557484e-06 0.000262328001110547
"AT1G15290" -1.06252696156599 3.8634250120093 4.34167749179976e-06 0.000262328001110547
"AT3G63450" -1.29411541529752 2.1771932031231 4.56129613758868e-06 0.000274295518598364
"AT2G29870" -1.36412982705841 1.85944011736558 4.63461708453784e-06 0.000276933376518572
"AT2G25510" 1.34272263702853 2.00526542427438 4.63793694351586e-06 0.000276933376518572
"AT5G54470" 1.3760368729863 1.86769674389702 4.63944798864294e-06 0.000276933376518572
"AT5G06640" -1.32753110237651 1.98765270813374 4.64142253631923e-06 0.000276933376518572
"AT1G04150" -1.54470176726116 1.32108585874186 4.89785271934439e-06 0.000291323059097951
"AT1G16510" 1.23697515010573 2.40872165912555 4.92410465311515e-06 0.000292429020659184
"AT2G40900" -1.66542682467628 0.982010769916977 4.98259850887636e-06 0.000295443333322908
"AT2G18120" -1.19201582728156 2.65374193482908 5.02319307602868e-06 0.000297196054063186
"AT1G29520" -1.30283507853672 2.07104548382841 5.35293125039421e-06 0.000315442951740051
"AT5G14130" -1.89050341041687 0.537931069671219 5.3837289002888e-06 0.000316281648902197
"AT1G62085" 2.78981178315656 -0.389913750927855 5.56613389879894e-06 0.000325994461747755
"AT3G49110" 1.05174076016347 3.84243279579062 5.67985892555545e-06 0.000331637756775628
"AT4G16400" -1.25829764221744 2.30570591561022 5.77723815510974e-06 0.000336808574337436
"AT3G29035" -1.06749397631411 3.6040047832462 5.87338964786216e-06 0.000341892160203147
"AT3G59480" 1.10149312978789 3.25727022280891 5.90672206960045e-06 0.000343309115600857
"AT2G05914" 1.52717077510158 1.30540557530631 6.08849229550815e-06 0.000352799949614983
"AT2G01880" -3.02796787355609 -0.567058198270562 6.16450930254441e-06 0.000356133705034483
"AT4G11880" -1.66588797405392 0.93169884551489 6.24598693655451e-06 0.000360285886947539
"AT1G10682" -1.48436727802631 1.45131592902879 6.35321181755153e-06 0.000365918169630502
"AT2G43530" -1.34478035353501 1.8457822023451 6.46660838157446e-06 0.000371329184449327
"AT4G14010" -1.35327694616566 1.80456520287155 6.4927290816522e-06 0.000372128054544731
"AT1G13920" -1.42810267039418 1.59513017912715 6.50001079928077e-06 0.000372128054544731
"AT5G24770" 1.21645993838949 2.47061177629035 6.83719003576224e-06 0.000390261492833508
"AT1G09553" -1.06128006257523 3.56334062521186 6.8481316186057e-06 0.000390302617892653
"AT1G45201" -2.11147379808599 0.261525754655925 7.34175791569137e-06 0.000416571125956301
"AT4G24120" -2.11147379808599 0.261525754655925 7.34175791569137e-06 0.000416571125956301
"AT2G38740" -1.00754008553387 4.27469929167486 7.59943369326815e-06 0.000429914037053537
"AT2G30680" 1.42647861955724 1.54591477080567 7.84218342681714e-06 0.000442990556710709
"AT1G55760" -1.05795428818319 3.52998214455923 7.9875422770878e-06 0.000450535139428175
"AT5G05500" -1.80548510162268 0.619257058643358 8.25474220026868e-06 0.00046491974286056
"AT5G47550" -1.16015748216822 2.68030015372451 8.30404972877761e-06 0.000466908030080054
"AT2G23530" -2.21008209282751 0.111625016111701 8.34737394729084e-06 0.000466908030080054
"AT1G16410" -7.29151423605888 -1.36717703837975 8.35118065638394e-06 0.000466908030080054
"AT2G00920" 7.22406021099593 -1.38765527656334 8.35118065638394e-06 0.000466908030080054
"AT2G16990" -4.42540421452141 -1.08260037821352 8.42600341362784e-06 0.000470402582387124
"AT3G27070" -1.61502705031113 0.993998676802538 8.46913329812355e-06 0.000472120181200213
"AT2G45770" -1.07474513851191 3.32440085747101 8.54899082409488e-06 0.000475184517625745
"AT1G08947" -2.80215088748503 -0.462727864707919 8.72276393327801e-06 0.00048343608643854
"AT5G20970" -1.2422162555368 2.24516921062224 8.74740483151586e-06 0.000484099131733717
"AT1G21528" -1.57186954670226 1.10001242117579 8.90518730405061e-06 0.000491585189595469
"AT1G18265" 1.33306260674113 1.86146855944876 8.9084206567869e-06 0.000491585189595469
"AT1G03580" -1.52398884527169 1.23023599555612 9.28194086799841e-06 0.000509985890626456
"AT3G05160" -1.52398884527169 1.23023599555612 9.28194086799841e-06 0.000509985890626456
"AT1G21326" 1.35888094818723 1.70143554122618 9.29560227426794e-06 0.000510002684547695
"AT4G25160" -1.4936920633505 1.3207264381809 9.44108268102235e-06 0.000517119885813093
"AT1G70550" -1.10960799308138 2.97438691179778 9.45240874397788e-06 0.000517119885813093
"AT1G79430" -1.10988182079626 2.9650653321646 9.53266601325029e-06 0.000519593002832914
"AT3G54600" -2.98234101274711 -0.603868392585692 9.86585327802597e-06 0.000535138456356108
"AT3G57157" -2.98234101274711 -0.603868392585692 9.86585327802597e-06 0.000535138456356108
"AT4G15140" -1.14692828462565 2.70653544773584 9.94253090324103e-06 0.000538532602937818
"AT3G12320" 1.13346714698842 2.76686072151961 1.03897256105257e-05 0.000561957595132487
"AT3G06019" 1.88150604974874 0.529115665636415 1.05862607510539e-05 0.000571777868514488
"AT4G13540" -1.03529419968454 3.64123057606643 1.06637936015784e-05 0.000575152009138241
"AT2G39220" -1.22711901126014 2.23472252880147 1.14077326029953e-05 0.000611819771317385
"AT3G43110" -1.5201462604706 1.18799220357658 1.15452043988744e-05 0.000617458228537
"AT1G29050" -1.47990237084085 1.31082727965329 1.16869927451045e-05 0.000622161068660456
"AT2G46430" -1.13370467181647 2.7432492799809 1.16983095191486e-05 0.000622161068660456
"AT1G32583" 1.09270452259762 3.00346296283302 1.2757368584692e-05 0.000674726976142724
"AT1G05750" -1.0757427595875 3.12957058510611 1.30115831819959e-05 0.000687220353233328
"AT2G43610" 1.066876687452 3.25006697641762 1.30806935342367e-05 0.000689916247649674
"AT3G50130" 1.34504764652963 1.66431952076693 1.33438757329021e-05 0.000701858455560057
"AT5G62940" -1.04936670390917 3.34346569197068 1.34526401508873e-05 0.000704758038153086
"AT5G58840" 1.65848103920172 0.893711544885336 1.35612336554603e-05 0.000709382559407405
"AT2G03821" 1.63646639213916 0.931882425997423 1.37659854942472e-05 0.000719107964546271
"AT1G55420" 1.233316421949 2.13152639551519 1.39717749091624e-05 0.000727866571188645
"AT4G30650" 2.42634309718536 -0.240709357655971 1.43017657656199e-05 0.0007440425443133
"AT4G18640" -1.790360409468 0.537393830749008 1.43295458631898e-05 0.000744473521539819
"AT3G10120" -1.13331276842555 2.62585369408292 1.44637661543324e-05 0.000750425780393119
"AT2G36650" -2.05715114889197 0.219906067704809 1.45727607956222e-05 0.000753754321296516
"AT3G63350" 1.05680047375482 3.2751094769119 1.45871377844793e-05 0.000753754321296516
"AT5G26200" -1.03430156333647 3.46290539881058 1.4912256144353e-05 0.000767438562167474
"AT5G62470" 1.06662547023675 3.12392481278412 1.52374711169358e-05 0.000783119881657214
"AT2G42760" -1.30605468892078 1.74723988412486 1.52930608861647e-05 0.000784920461020277
"AT1G51900" 7.14659369622027 -1.45141216362092 1.54284523990822e-05 0.000789746492374465
"AT5G23370" 7.14659369622027 -1.45141216362092 1.54284523990822e-05 0.000789746492374465
"AT3G18670" -1.71117470561917 0.680965323110122 1.59477053509993e-05 0.000814143150445533
"AT2G27140" -1.26979520679512 1.90496499486605 1.63933793211845e-05 0.000834663443678334
"AT3G06020" 1.02180579976168 3.55556061953293 1.66849619888012e-05 0.000846124778890257
"AT3G47100" -1.866903403575 0.35888702341122 1.67878740791199e-05 0.00085021453525898
"AT1G23090" -3.18407927048769 -0.802427427857037 1.73427011490597e-05 0.000874832742507256
"AT4G14480" -3.18407927048769 -0.802427427857037 1.73427011490597e-05 0.000874832742507256
"AT5G15830" -3.18407927048769 -0.802427427857037 1.73427011490597e-05 0.000874832742507256
"AT3G47675" -1.10463016330912 2.78950121076608 1.77985161494171e-05 0.000894281760107425
"AT5G11410" -1.54927980808432 0.993570672744582 1.79837406577303e-05 0.000901216693905628
"AT1G20850" -1.79757707654826 0.468505608040358 1.86143689960078e-05 0.000929161169256933
"AT5G05790" -1.33787390465808 1.64208277946192 1.90492397938405e-05 0.000949378469190306
"AT4G38340" -1.22137842538489 2.05285201305481 1.95489546826838e-05 0.000969475822744107
"AT2G46530" -1.71387720004811 0.61874040331617 2.06540772780902e-05 0.00102030607366255
"AT1G52100" 1.38595455365758 1.45326788226602 2.08935681641375e-05 0.00102958765773131
"AT5G38710" -1.40027862206698 1.42367928605285 2.11134935397429e-05 0.00103896889730493
"AT1G68880" -2.71501055456695 -0.531995257084982 2.14196687761747e-05 0.00104997621551606
"AT3G51420" -2.71501055456695 -0.531995257084982 2.14196687761747e-05 0.00104997621551606
"AT1G77990" -1.97865757490685 0.26091548268652 2.19364218823457e-05 0.00107371671691812
"AT2G24140" -1.64763350565794 0.754795125298261 2.19602146313585e-05 0.00107371671691812
"AT3G28360" -1.60891196096268 0.78320404632311 2.22576058580629e-05 0.0010868656487161
"AT1G13530" 1.31289782530135 1.64176166429831 2.27483820175831e-05 0.00110799708638192
"AT2G01890" -1.54558827265641 0.943673518201346 2.28982786735835e-05 0.0011138772858974
"AT4G32780" -1.25604671878135 1.85182965793997 2.31265775961425e-05 0.00112212387812744
"AT2G19900" 1.05274088955771 3.03338120284812 2.32705354117133e-05 0.00112482109522998
"AT1G77640" 1.00500029101095 3.45230000657322 2.46423804667131e-05 0.00118812366224988
"AT5G40590" 2.04555307327715 0.0643010558952294 2.4745407076173e-05 0.00119158652536033
"AT3G02000" 2.84887533310238 -0.627075824457415 2.5283017466949e-05 0.00121158565227212
"AT4G16410" -1.23626134618811 1.92407877543521 2.53173978731031e-05 0.00121158565227212
"AT3G54890" 1.02643870349079 3.2704438753936 2.53193670589522e-05 0.00121158565227212
"AT5G33434" 2.27230369517759 -0.184941838815989 2.54876662655668e-05 0.00121811267085974
"AT4G00950" -1.3872368754456 1.41446308833157 2.57322179142748e-05 0.00122758313039097
"AT1G68240" -1.23862668874534 1.90470722347107 2.57501201341636e-05 0.00122758313039097
"AT5G66780" 4.16703388299725 -1.21080326402139 2.5995139788154e-05 0.00123771871315517
"AT3G18715" -1.74390928747665 0.503087176748093 2.62031778534768e-05 0.00124607042280556
"AT1G31935" -1.31097119644 1.649661465269 2.671941547724e-05 0.00126903930275359
"AT4G34580" -2.54512813894556 -0.430101705884458 2.71364391344059e-05 0.00128724480097692
"AT5G52700" -1.66881548449347 0.64993334456436 2.80672077571151e-05 0.0013267486718756
"AT4G03290" -7.13213256296777 -1.49921750296295 2.86151638512891e-05 0.00135067817901771
"AT2G40110" -1.11340586436678 2.48488849797697 2.87043542112409e-05 0.00135154681863187
"AT2G21210" -3.57072079317043 -0.983365465687326 2.95077103294129e-05 0.00137908529557696
"AT3G15670" 3.43927034066308 -1.00470631852621 2.95077103294129e-05 0.00137908529557696
"AT2G34510" -1.01607734829484 3.21011327151119 2.99675212887502e-05 0.00139623957484752
"AT4G23000" -1.10548207999699 2.53188359488789 2.99826232487029e-05 0.00139623957484752
"AT5G12050" -1.81455219002658 0.320018846248036 3.20772151680372e-05 0.00148472792534142
"AT3G62680" -2.1579828966753 -0.0563599270897809 3.2469164295165e-05 0.00149742452629852
"AT1G14190" -2.40922057298912 -0.334931503770038 3.27026730203508e-05 0.00150343902333285
"AT3G23085" 2.35258458912145 -0.297945824725871 3.27026730203508e-05 0.00150343902333285
"AT3G27170" -1.78011393804126 0.377359099984769 3.33746047846834e-05 0.00153176822724517
"AT1G04343" -1.31665143716529 1.54500447948604 3.4227983747565e-05 0.00156689136080943
"AT3G01960" -1.02401528531337 3.07811904388114 3.43445890147696e-05 0.00156875894272487
"AT5G05340" 1.45417906781879 1.13149440967056 3.55363426312346e-05 0.001615465213948
"AT5G41070" -1.03411769477117 2.95182086407866 3.62740705758766e-05 0.0016444673732299
"AT2G38340" 1.03360010055945 2.98296687962755 3.71458080550123e-05 0.00167863884779728
"AT1G23140" -1.09277785946224 2.52332325757213 3.72678709682653e-05 0.00168216420897657
"AT1G66980" -1.06714411384805 2.70952380781251 3.76428096919279e-05 0.00169708185465875
"AT1G01700" -2.83610573011369 -0.720243824170124 4.04721956281424e-05 0.00181401178690333
"AT1G14700" -1.97162810660102 0.15515186475606 4.05448014900357e-05 0.00181505719777081
"AT1G03070" 1.06030519577604 2.71744212395699 4.07766881879701e-05 0.00182330048611923
"AT5G23810" -2.50221579373358 -0.463545725183002 4.17024807114174e-05 0.00186251570578501
"AT5G50175" -1.40191665243306 1.21893579742162 4.23577902525292e-05 0.00188957310582136
"AT3G45290" -1.32611541519759 1.49406705871425 4.2796400252468e-05 0.00190691171533342
"AT1G78860" 1.04264599631615 2.79555013106291 4.29264297907564e-05 0.00191047627970842
"AT3G14370" 1.42635340307291 1.15333287170981 4.37448666348678e-05 0.00194463501434116
"AT3G26165" -1.27325649653112 1.649362511136 4.41051470262788e-05 0.00195837109807614
"AT1G26450" 1.19908590101571 1.92687301015222 4.45031008402367e-05 0.00197374611926281
"AT5G62170" -1.0074159594561 3.09229373154381 4.49339424097221e-05 0.00198593463525191
"AT1G67370" 1.17866512418508 2.03607037435305 4.5047968467778e-05 0.00198867251319141
"AT4G12480" 1.32355960401919 1.40941089725044 4.55125368642304e-05 0.00200454640449539
"AT3G04105" -4.22491227829701 -1.24718254614415 4.57910939353155e-05 0.00201449160485479
"AT4G20230" -1.46745737423687 0.980718481871853 4.69345767658834e-05 0.00205768513017454
"AT1G65150" 1.01295686991186 3.01610127904701 4.77156643259378e-05 0.00208947975585558
"AT5G14565" -1.69591265776553 0.467950559547284 4.77692302640214e-05 0.00208947975585558
"AT1G61390" 1.70014101201704 0.546506663434536 4.89418104194882e-05 0.002131005670101
"AT1G30260" -1.64688981607066 0.56985097184343 4.89418104194882e-05 0.002131005670101
"AT2G28900" -1.00971131728001 3.04298378025687 4.92944831003503e-05 0.00214391700645783
"AT3G26200" 1.98431926628448 0.0181840212197408 5.08771376499498e-05 0.00220432846506676
"AT1G13750" -1.04986258439786 2.67547743166409 5.23312896197361e-05 0.00225642698412152
"AT5G26970" -1.1446526895569 2.10974614118733 5.29951792218866e-05 0.00228148130075193
"AT4G15210" -7.04531236798612 -1.57002481583264 5.32834085506765e-05 0.00228872917763345
"AT3G53980" 6.97794089065551 -1.58813168612504 5.32834085506765e-05 0.00228872917763345
"AT5G14890" -1.9950200134772 0.064729286541155 5.41541084569517e-05 0.00232351548936759
"AT2G24762" 1.05531036574618 2.6427778158109 5.54532442776673e-05 0.00237658539392481
"AT5G04970" -1.89479219011831 0.198012977827282 5.92257173040574e-05 0.0025156765750531
"AT4G31380" -1.19555682375757 1.81024600292677 5.974751508177e-05 0.00253502067879163
"AT2G19850" 1.00013442094757 2.99834885042925 6.1812356281395e-05 0.00261391654148544
"AT2G05632" 1.36359825650231 1.22708356733993 6.33663471104875e-05 0.00266781403612026
"AT2G14220" -1.03775061868647 2.64456162388956 6.63110683123916e-05 0.00278564846488117
"AT2G18660" -1.0603834932518 2.47567928588788 6.68611149285799e-05 0.00280566871940962
"AT3G52072" -1.03266657281275 2.67531629289713 6.87737954949935e-05 0.00287015973199106
"AT4G40070" -1.1415148998878 1.9983328768441 7.04205793755861e-05 0.00292609384552354
"AT4G33970" -1.18884679234805 1.76073440536691 7.37784277229409e-05 0.00305342114966247
"AT5G43300" -2.32704514740729 -0.398208127904262 7.45732099844958e-05 0.00308187510440255
"AT5G02640" -1.28802125793803 1.46757641487365 7.47602987874257e-05 0.0030862667778342
"AT1G08287" -1.96339599571601 0.04104351809658 7.67142081463157e-05 0.00315664432156599
"AT5G43240" 2.94082498408723 -0.911288095252974 7.67957517083435e-05 0.00315664432156599
"AT2G27010" -1.46579673444177 0.837928427072995 7.97016940955174e-05 0.00326905358832592
"AT5G00490" -1.24804735142868 1.55279558971866 8.01476840192313e-05 0.003280299530502
"AT1G13620" 4.02356328959991 -1.32555749374303 8.08043461683904e-05 0.0032995816920259
"ArthCt096" 4.02356328959991 -1.32555749374303 8.08043461683904e-05 0.0032995816920259
"AT1G75590" 1.07434354382474 2.29777255675872 8.08780302659677e-05 0.0032995816920259
"AT3G63215" -1.08969708063874 2.28437125711933 8.29223726320786e-05 0.00337217648703786
"AT2G23540" -2.21981603609983 -0.305067780502913 8.39026772371287e-05 0.00340117583118577
"AT3G09925" -2.21981603609983 -0.305067780502913 8.39026772371287e-05 0.00340117583118577
"AT4G02270" -3.44585340625408 -1.08360020913549 8.47348704137157e-05 0.00342400609695042
"AT3G50140" 1.11094079470179 2.12160359524872 8.57720001804101e-05 0.00346096520896911
"AT3G19800" -1.3168082780954 1.29976975891629 8.83038578935213e-05 0.00353826979802939
"AT2G07865" 1.30799197001096 1.29725267346305 8.83038578935213e-05 0.00353826979802939
"AT5G43030" 1.21841744553359 1.60366562278817 9.00274944786901e-05 0.00359978000435944
"AT4G21510" -1.10067278487961 2.13175332304819 9.51243777663146e-05 0.00377590383511901
"AT1G28570" -1.14773084983019 1.88428955360034 9.6013127568984e-05 0.0038072245995319
"AT2G04215" -1.33423141094408 1.20793161495225 9.61562314295842e-05 0.00380894383129679
"AT4G36710" -1.10106255996975 2.11499533160025 9.77811782194165e-05 0.00386529199946857
"AT1G60450" -6.95293095013674 -1.64445762784854 9.96168072903945e-05 0.00392566295478948
"AT1G42500" 6.88559426565224 -1.6617204528344 9.96168072903945e-05 0.00392566295478948
"AT4G07750" 6.88559426565224 -1.6617204528344 9.96168072903945e-05 0.00392566295478948
"AT5G03190" 1.19135674507431 1.73903575819911 0.000101497725503758 0.00399566200627473
"AT4G37970" 2.70266913113943 -0.741686942919718 0.000103607823602542 0.00407452971378649
"AT3G14440" -1.93106321110839 0.0169654087405991 0.000108550505781675 0.00424703853870804
"AT2G20362" -1.52232457119121 0.664521954811467 0.000110400059852222 0.00431056920809502
"AT1G01530" 1.24534329542065 1.41896901845672 0.000111647983956716 0.00435039787282769
"AT3G10680" -1.88071399262951 0.0873771614260483 0.000111870977694903 0.00435464337844808
"AT1G13670" -1.17393016989048 1.65630708680642 0.000115017134650149 0.00445892822715797
"AT5G44490" -1.01245155089296 2.5928249413852 0.000116595032244993 0.00451094012290506
"AT5G54040" 1.31971192135105 1.19642841377306 0.000118333807226929 0.00456433814420959
"AT1G04680" 1.13137182469854 1.90204339014102 0.000121211810010824 0.00466592154946907
"AT2G15680" -1.32484944685017 1.16502982397636 0.000122115766273817 0.00469598454273109
"AT5G15581" 1.47525971450152 0.815601772239033 0.000130740206268049 0.0050117543047498
"AT2G33020" -1.47145048133018 0.739160173609017 0.000137508521127901 0.00524041954869266
"AT1G12240" -1.10454961832367 1.97342742489821 0.000141991607186349 0.00540123112726939
"AT3G25830" -2.01753913275922 -0.162305844035695 0.000142624440748329 0.00541916108897083
"AT1G70840" -2.36524382394514 -0.568755748517278 0.000150641244296647 0.00566737591597219
"AT1G18075" 2.32384192464013 -0.51930736829683 0.000150641244296647 0.00566737591597219
"AT2G21187" -1.13241926717357 1.76743356720707 0.000152308379258253 0.00571668958399522
"AT3G08040" -1.37683114363668 0.916950709915687 0.00015240114168824 0.00571668958399522
"AT5G48390" 1.21371927765946 1.42812806444383 0.00015613067507983 0.00583937899960664
"AT5G60610" 1.77669080611478 0.0881226969251543 0.00015654225320099 0.0058433259831212
"AT1G29910" 1.42458726375651 0.882265110664616 0.000157240712325195 0.00586366586020498
"AT1G78580" -1.09480361618683 1.98568798244133 0.000157924365883812 0.00588341447379437
"AT3G18500" -1.61899372511472 0.338404743277089 0.000158382853620874 0.00589474429665368
"AT2G19910" -1.04393630581621 2.26888965093091 0.000164794480314992 0.00610362951048329
"AT5G41400" -1.13551273285978 1.7016164405869 0.000169125864961979 0.00625798476689741
"AT3G21600" -1.4504263297448 0.724342339467027 0.000177466409960756 0.00654124742351488
"AT3G15358" -1.18146512960395 1.56054381853404 0.000178408953541544 0.0065696473480592
"AT1G61470" 1.49107900383139 0.657830345476864 0.000182621919587119 0.00671830503020592
"AT2G47460" 1.00491817100808 2.45512372034937 0.000186031233906306 0.00682023010005929
"AT4G12090" -1.0428753627322 2.20698061110287 0.000186240818293355 0.00682023010005929
"AT1G05250" -6.85422681164564 -1.72290734759183 0.000186999971580215 0.00682023010005929
"AT1G23130" -6.85422681164564 -1.72290734759183 0.000186999971580215 0.00682023010005929
"AT5G35777" -6.85422681164564 -1.72290734759183 0.000186999971580215 0.00682023010005929
"AT1G60590" 6.78692984642814 -1.73929702427141 0.000186999971580215 0.00682023010005929
"AT3G03085" 6.78692984642814 -1.73929702427141 0.000186999971580215 0.00682023010005929
"AT4G10120" -1.02925708527933 2.28881306174167 0.000195911536415766 0.00712370075180131
"AT4G05185" 1.99551947935327 -0.239215563708758 0.00019675166612309 0.00714178623819042
"AT1G08835" -1.50992293102331 0.535781667270847 0.000197693280932377 0.00716915064167499
"AT3G45760" -1.11009573642367 1.77437924894039 0.000199843298149042 0.00722653047643876
"AT1G30840" 2.82116935649592 -1.00373727294417 0.000206995604744213 0.00744989082258486
"AT5G06760" 2.82116935649592 -1.00373727294417 0.000206995604744213 0.00744989082258486
"AT4G01460" 1.85345577533673 -0.0787599835726111 0.000212314341019341 0.0076126154236287
"AT2G05385" -1.59157673526779 0.31883023553749 0.000214124411357742 0.00764878837428132
"AT2G35760" -1.59157673526779 0.31883023553749 0.000214124411357742 0.00764878837428132
"AT2G47540" -1.59157673526779 0.31883023553749 0.000214124411357742 0.00764878837428132
"AT1G65910" -1.61699168035718 0.259084222629278 0.000216832256076859 0.00771788054404921
"AT5G24160" -1.61699168035718 0.259084222629278 0.000216832256076859 0.00771788054404921
"AT5G64110" 1.01155152261547 2.3320218697533 0.000217571873401503 0.0077357537781283
"AT2G22920" -1.73738046210178 0.175792088299679 0.000218654138793636 0.00775978340518011
"AT3G60730" 1.66106265704394 0.196859261218767 0.000218654138793636 0.00775978340518011
"AT1G69480" 1.27444857989636 1.16510394096092 0.000219600477304034 0.00777890892980692
"AT4G08285" 1.07762057615274 1.92788814046231 0.000223161538790008 0.00786129752789228
"AT4G11950" -1.32392915672622 0.967319644886312 0.000224544935818563 0.00790274001766604
"AT3G27980" -1.33121276940468 0.929488049427789 0.000233413521571614 0.00819975044593714
"AT2G18380" -1.18785912700919 1.48430606871354 0.000238082908057742 0.00833312000650132
"AT4G11290" -1.33892418058787 0.89063805055391 0.000242663813041803 0.0084701648672891
"AT4G10060" -2.19427795368022 -0.49860495684024 0.000254748440060683 0.00885152314118039
"AT2G14100" 1.31079125780947 1.03080850852164 0.000258396486350476 0.00895957715536615
"AT4G15490" -1.29914384478477 0.9918580218761 0.000269375336083097 0.00925032966157298
"AT5G27930" -1.29914384478477 0.9918580218761 0.000269375336083097 0.00925032966157298
"AT4G36450" -1.38576213541435 0.781774209738862 0.000272729500020818 0.00930692465397227
"AT5G06630" -2.09472826530603 -0.399006640092693 0.000273435941514631 0.00931438435564469
"AT5G27360" -1.52132790900273 0.413029654595031 0.000275398586516662 0.00937287916642181
"AT5G06330" -1.26008715068038 1.12041496836392 0.000281255462720805 0.00953820701550324
"AT5G48540" 1.11109917253604 1.73250280006145 0.000281742165464711 0.00954623454342097
"AT2G00630" -2.01191379110707 -0.305838890601537 0.000287196811627277 0.00967952113751033
"AT5G10278" 1.34358729038482 0.921188838306708 0.00029303499215994 0.00984154284135396
"AT5G03350" 1.27560262885364 1.08842680452897 0.000293729761455789 0.0098562079709585
"AT1G66780" -1.40743593840717 0.694245274309973 0.000294642739552559 0.0098781629960966
"AT3G02980" -1.01679653894399 2.1420724357536 0.000296821327021119 0.00992506058986729
"AT4G04710" -1.4194260183759 0.648406291404368 0.000306104863701458 0.0101908634047985
"AT1G70230" -1.43229856918574 0.601063647056381 0.000317855338963491 0.0105014270147104
"AT4G16745" -1.43229856918574 0.601063647056381 0.000317855338963491 0.0105014270147104
"AT1G05023" -1.27537297901206 1.01598498844436 0.000320833595961014 0.0105888951558922
"AT1G55755" -1.02208653689922 2.04523540991922 0.000325300811744352 0.0107178056922087
"AT1G62920" -1.2810243183429 0.979425619061402 0.000335547311239915 0.0110042899406147
"AT5G52030" -1.36503996972323 0.767389685619324 0.00034774046441226 0.011310747337348
"AT1G65860" -6.74827047608658 -1.80583247455126 0.00035248667209368 0.0114456259018446
"AT2G39010" -6.74827047608658 -1.80583247455126 0.00035248667209368 0.0114456259018446
"AT2G07680" -1.14542515966699 1.50984521729407 0.000366398073259638 0.0118169567782876
"AT2G38090" -1.14542515966699 1.50984521729407 0.000366398073259638 0.0118169567782876
"AT4G00400" -1.38545060328842 0.678959605337309 0.000378995766634971 0.0121923608632881
"AT5G23360" 2.10556448926937 -0.48481645535131 0.000382556368193707 0.0122965466968391
"AT5G67210" -1.16730408965038 1.3850707723701 0.000386609874682747 0.0124163874471282
"AT1G62670" -1.19107284306081 1.27888029511873 0.000387716976338062 0.0124414793768447
"AT5G26090" -1.53512834032617 0.278872214499478 0.000389740973074751 0.0124854436223426
"AT3G46070" 1.15696551656296 1.3272816933036 0.000424833809307036 0.0134516615606952
"AT4G33800" 1.19266246370957 1.21807427128927 0.000426634588544054 0.0134974883166058
"AT1G04697" 1.46518376788148 0.514763086252663 0.000430600843914461 0.0136004332718921
